PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,SEASON_TYPE,GP,MIN,W_PCT,PTS,REB,OREB,DREB,AST,STL,BLK,TOV,PF,FG_PCT,FG3_PCT,FT_PCT,EFG_PCT,TS_PCT,USG_PCT,AST_PCT,AST_TO,AST_RATIO,TM_TOV_PCT,OREB_PCT,DREB_PCT,REB_PCT,OFF_RATING,DEF_RATING,NET_RATING,PACE,PIE,PLUS_MINUS,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_USG_PCT,ON_NET_RATING,OFF_NET_RATING,NET_SWING,CLUTCH_NET_RATING,CLUTCH_MIN
1630578,Alperen Sengun,1610612745,HOU,23.0,Playoffs,6,38.7,0.333,20.3,10.2,3.5,6.7,4.7,1.8,1.3,3.0,3.5,0.465,0.125,0.69,0.47,0.519,0.247,0.226,1.56,17.3,11.1,0.08,0.203,0.132,103.5,104.9,-1.4,93.85,0.145,-0.5,99.5,105.3,-5.8,0.253,-1.4,-5.6,4.2,-17.0,14.395
1629060,Rui Hachimura,1610612747,LAL,28.0,Playoffs,10,38.6,0.4,17.5,4.0,0.6,3.4,1.7,0.9,0.6,0.9,2.8,0.549,0.569,0.727,0.684,0.69,0.158,0.076,1.89,11.1,5.9,0.017,0.087,0.054,107.0,113.8,-6.9,94.31,0.102,-5.2,106.1,111.1,-5.0,0.162,-6.9,0.5,-7.4,2.1,19.651666666666667
2544,LeBron James,1610612747,LAL,41.0,Playoffs,10,38.4,0.4,23.2,6.7,0.4,6.3,7.3,1.3,0.3,3.8,1.6,0.459,0.327,0.746,0.505,0.55,0.293,0.354,1.92,22.5,11.7,0.011,0.162,0.09,106.1,111.2,-5.1,94.04,0.157,-3.6,106.3,109.2,-2.9,0.298,-5.1,-9.8,4.7,-0.3,19.72833333333333
1626164,Devin Booker,1610612756,PHX,29.0,Playoffs,4,38.3,0.0,21.3,4.3,2.5,1.8,4.8,0.3,0.3,4.0,3.8,0.46,0.25,0.786,0.5,0.564,0.251,0.198,1.19,17.3,14.5,0.063,0.045,0.054,110.3,131.1,-20.8,97.5,0.073,-16.8,108.1,128.8,-20.7,0.255,-20.8,-1.2,-19.6,,
201950,Jrue Holiday,1610612757,POR,35.0,Playoffs,5,38.3,0.2,16.4,5.4,1.6,3.8,7.2,1.4,0.4,3.2,3.0,0.403,0.353,0.889,0.481,0.506,0.209,0.31,2.25,27.1,12.0,0.036,0.108,0.068,104.8,118.5,-13.7,97.98,0.097,-9.8,102.8,117.3,-14.5,0.216,-13.7,-13.4,-0.3,78.6,3.8666666666666663
1630178,Tyrese Maxey,1610612755,PHI,25.0,Regular Season,70,38.0,0.543,28.3,4.1,0.3,3.8,6.6,1.9,0.8,2.4,2.2,0.462,0.367,0.892,0.536,0.588,0.286,0.288,2.7,20.0,7.4,0.008,0.096,0.052,115.0,113.4,1.5,100.25,0.15,1.6,113.3,111.4,1.9,0.294,1.5,-4.7,6.2,11.7,158.5016666666667
1630224,Jalen Green,1610612756,PHX,24.0,Playoffs,4,37.7,0.0,21.8,5.3,1.3,4.0,3.5,2.0,0.3,3.3,2.0,0.386,0.206,0.8,0.428,0.474,0.291,0.149,1.08,11.9,11.0,0.031,0.105,0.067,112.9,126.3,-13.4,96.67,0.084,-10.5,110.3,124.3,-14.0,0.298,-13.4,-28.0,14.6,,
1641708,Amen Thompson,1610612745,HOU,23.0,Regular Season,79,37.4,0.62,18.3,7.8,3.0,4.8,5.3,1.5,0.6,2.4,2.2,0.534,0.216,0.779,0.545,0.594,0.195,0.202,2.21,23.1,10.4,0.078,0.123,0.101,117.0,110.4,6.6,98.4,0.128,4.7,116.3,110.0,6.4,0.201,6.6,1.6,5.0,-9.9,170.04166666666666
1628415,Dillon Brooks,1610612756,PHX,30.0,Playoffs,4,37.3,0.0,26.0,6.0,1.3,4.8,1.8,0.3,0.3,1.5,4.5,0.459,0.438,1.0,0.541,0.576,0.268,0.079,1.17,6.9,5.9,0.031,0.125,0.077,116.7,125.4,-8.7,96.96,0.101,-7.5,112.8,123.6,-10.8,0.274,-8.7,-44.7,36.0,,
201935,James Harden,1610612739,CLE,36.0,Playoffs,18,37.3,0.444,19.2,5.1,0.7,4.4,5.5,1.7,0.7,4.7,2.6,0.41,0.299,0.831,0.486,0.568,0.246,0.236,1.18,20.5,17.4,0.02,0.118,0.07,113.3,112.9,0.4,96.11,0.106,0.4,111.5,110.5,1.0,0.254,0.4,-15.5,15.9,-15.9,33.69166666666667
1642845,VJ Edgecombe,1610612755,PHI,20.0,Playoffs,11,37.0,0.364,14.0,6.1,2.1,4.0,3.4,1.0,0.4,1.6,2.6,0.414,0.292,0.722,0.486,0.504,0.189,0.14,2.06,17.8,8.7,0.056,0.105,0.081,111.4,115.7,-4.3,94.27,0.078,-3.5,109.1,115.0,-5.8,0.192,-4.3,-28.9,24.6,-9.8,12.385
1630559,Austin Reaves,1610612747,LAL,28.0,Playoffs,6,36.8,0.167,20.0,4.0,0.5,3.5,5.8,0.0,1.2,4.5,3.5,0.407,0.257,0.86,0.456,0.546,0.265,0.255,1.3,20.8,16.1,0.014,0.108,0.059,107.6,121.3,-13.7,94.73,0.083,-10.2,105.8,120.3,-14.5,0.279,-13.7,0.5,-14.2,-30.6,7.068333333333333
201142,Kevin Durant,1610612745,HOU,37.0,Regular Season,78,36.4,0.615,26.0,5.5,0.5,4.9,4.8,0.8,0.9,3.2,1.8,0.52,0.413,0.874,0.588,0.641,0.263,0.203,1.51,17.0,11.3,0.014,0.131,0.073,117.9,112.4,5.5,98.14,0.15,4.4,116.0,111.4,4.6,0.27,5.5,4.4,1.1,-11.8,185.525
1628983,Shai Gilgeous-Alexander,1610612760,OKC,27.0,Playoffs,15,36.3,0.733,27.6,2.9,0.4,2.5,7.9,1.3,0.9,3.1,2.3,0.463,0.305,0.892,0.495,0.591,0.308,0.367,2.59,23.1,8.9,0.011,0.067,0.039,116.3,113.8,2.5,97.73,0.157,2.6,115.3,112.3,3.0,0.318,2.5,19.6,-17.1,14.7,20.27
1628369,Jayson Tatum,1610612738,BOS,28.0,Playoffs,6,36.3,0.5,23.3,10.7,1.0,9.7,6.8,1.2,0.0,2.8,1.8,0.475,0.365,0.781,0.569,0.608,0.262,0.311,2.41,23.8,9.9,0.027,0.252,0.141,119.4,112.9,6.6,93.98,0.185,4.7,114.8,109.5,5.4,0.266,6.6,-4.3,10.9,0.0,4.44
1630217,Desmond Bane,1610612753,ORL,27.0,Playoffs,7,36.2,0.429,18.1,4.7,1.4,3.3,1.9,1.9,0.3,1.6,4.0,0.391,0.431,0.8,0.505,0.535,0.215,0.096,1.18,9.1,7.7,0.035,0.09,0.061,102.1,107.1,-5.0,96.92,0.085,-2.6,100.6,106.0,-5.4,0.221,-5.0,-6.0,1.0,20.0,8.168333333333333
1643253,Toby Okani,1610612763,MEM,24.0,Regular Season,6,36.2,0.0,10.0,3.5,1.5,2.0,1.0,0.7,0.5,0.5,3.3,0.357,0.29,0.125,0.421,0.408,0.142,0.039,2.0,7.2,3.6,0.034,0.053,0.043,100.0,128.1,-28.1,106.9,0.013,-22.8,99.3,124.8,-25.5,0.143,-28.1,-14.5,-13.6,,
1628378,Donovan Mitchell,1610612739,CLE,29.0,Playoffs,18,36.2,0.444,26.0,4.8,0.8,4.0,3.1,1.2,0.3,2.6,3.1,0.451,0.327,0.815,0.518,0.558,0.306,0.168,1.17,10.5,9.0,0.023,0.111,0.066,107.4,111.4,-4.0,97.74,0.126,-2.9,106.8,110.2,-3.4,0.315,-4.0,-0.6,-3.4,-10.4,32.891666666666666
1628973,Jalen Brunson,1610612752,NYK,29.0,Playoffs,14,36.1,0.857,26.9,2.8,0.4,2.4,6.6,0.9,0.0,2.3,2.1,0.486,0.352,0.839,0.541,0.591,0.298,0.279,2.88,20.8,7.2,0.011,0.067,0.04,126.3,105.1,21.1,96.76,0.148,16.1,124.3,104.4,19.9,0.306,21.1,15.2,5.9,21.6,21.086666666666662
1629029,Luka Dončić,1610612747,LAL,27.0,Regular Season,64,35.8,0.672,33.5,7.7,0.6,7.1,8.3,1.6,0.5,4.0,2.4,0.476,0.366,0.78,0.563,0.616,0.368,0.387,2.08,21.1,10.1,0.019,0.194,0.11,119.4,115.6,3.8,100.73,0.188,2.9,118.3,113.9,4.4,0.377,3.8,-1.7,5.5,32.5,78.47
1628401,Derrick White,1610612738,BOS,31.0,Playoffs,7,35.8,0.429,11.1,3.3,1.4,1.9,3.1,0.9,1.4,1.6,1.7,0.321,0.273,0.846,0.414,0.45,0.171,0.131,2.0,18.3,9.2,0.036,0.05,0.043,107.9,113.6,-5.8,94.3,0.053,-3.4,105.4,110.4,-5.0,0.173,-5.8,28.7,-34.5,-20.0,9.136666666666668
202331,Paul George,1610612755,PHI,36.0,Playoffs,11,35.8,0.364,16.4,3.9,0.5,3.4,3.0,1.3,0.5,2.0,2.5,0.458,0.493,0.75,0.581,0.597,0.196,0.133,1.5,16.2,10.8,0.015,0.095,0.054,111.5,119.6,-8.2,94.74,0.086,-6.1,109.1,118.8,-9.7,0.201,-8.2,-13.7,5.5,-9.8,12.385
1630552,Jalen Johnson,1610612737,ATL,24.0,Playoffs,6,35.7,0.333,19.5,7.7,1.0,6.7,5.2,0.8,0.3,2.3,3.3,0.435,0.29,0.875,0.484,0.551,0.247,0.238,2.21,20.5,9.3,0.028,0.2,0.111,104.8,125.3,-20.5,97.95,0.121,-15.2,103.3,121.5,-18.1,0.251,-20.5,-10.8,-9.7,17.6,9.266666666666667
1627759,Jaylen Brown,1610612738,BOS,29.0,Playoffs,7,35.6,0.429,25.7,5.7,1.6,4.1,3.3,0.9,1.1,3.6,3.0,0.455,0.405,0.717,0.514,0.551,0.325,0.184,0.92,11.0,11.9,0.038,0.109,0.072,106.1,111.0,-4.9,94.6,0.122,-3.3,102.7,108.5,-5.8,0.33,-4.9,23.9,-28.8,-20.0,9.136666666666668
1630530,Trey Murphy III,1610612740,NOP,25.0,Regular Season,66,35.5,0.318,21.5,5.7,1.0,4.8,3.8,1.5,0.4,1.8,2.1,0.47,0.379,0.886,0.572,0.613,0.223,0.16,2.08,16.5,7.9,0.026,0.131,0.078,113.6,117.2,-3.6,101.71,0.122,-2.6,112.5,116.0,-3.5,0.229,-3.6,-5.7,2.1,-20.4,142.67666666666668
1630596,Evan Mobley,1610612739,CLE,24.0,Playoffs,18,35.5,0.444,17.0,8.1,2.1,6.0,3.9,0.9,1.8,2.3,2.4,0.535,0.338,0.621,0.592,0.609,0.197,0.186,1.71,19.1,11.2,0.057,0.168,0.113,105.5,111.6,-6.0,98.8,0.136,-4.1,105.4,109.9,-4.4,0.201,-6.0,3.0,-9.0,-5.6,32.18333333333333
1629638,Nickeil Alexander-Walker,1610612737,ATL,27.0,Playoffs,6,35.4,0.333,13.7,2.3,0.5,1.8,2.7,0.5,0.8,2.8,2.0,0.38,0.419,0.667,0.507,0.528,0.19,0.116,0.94,14.7,15.6,0.014,0.054,0.033,101.8,120.0,-18.2,97.98,0.046,-13.5,101.7,119.3,-17.6,0.201,-18.2,-18.0,-0.2,17.6,9.266666666666667
1627750,Jamal Murray,1610612743,DEN,29.0,Regular Season,75,35.4,0.64,25.4,4.4,0.4,4.0,7.1,0.9,0.4,2.3,1.7,0.483,0.435,0.887,0.573,0.622,0.269,0.298,3.13,24.2,7.7,0.013,0.109,0.063,124.4,117.7,6.8,99.84,0.142,5.8,123.0,117.4,5.6,0.278,6.8,1.5,5.3,0.9,177.37
1630591,Jalen Suggs,1610612753,ORL,24.0,Playoffs,7,35.4,0.429,11.1,4.0,0.7,3.3,4.1,1.9,0.6,3.0,3.9,0.299,0.241,0.929,0.374,0.419,0.194,0.188,1.38,20.4,14.8,0.019,0.089,0.053,104.2,110.4,-6.3,98.09,0.044,-4.9,102.3,107.9,-5.6,0.202,-6.3,-3.2,-3.1,41.7,9.005
1630552,Jalen Johnson,1610612737,ATL,24.0,Regular Season,72,35.2,0.583,22.5,10.3,1.4,8.9,7.9,1.2,0.4,3.4,2.1,0.489,0.352,0.788,0.537,0.581,0.264,0.325,2.32,25.7,11.1,0.038,0.241,0.14,115.5,112.3,3.2,103.58,0.161,2.6,114.1,110.8,3.4,0.27,3.2,0.2,3.0,4.7,129.77
1631095,Jabari Smith Jr.,1610612745,HOU,23.0,Regular Season,77,35.1,0.623,15.8,6.9,1.4,5.5,1.9,0.7,0.9,1.4,2.5,0.449,0.363,0.775,0.54,0.569,0.179,0.073,1.36,10.9,8.0,0.039,0.152,0.096,117.0,112.0,5.0,97.66,0.093,3.4,115.1,110.9,4.2,0.183,5.0,6.2,-1.2,-10.4,175.09833333333333
1630162,Anthony Edwards,1610612750,MIN,24.0,Regular Season,61,35.0,0.607,28.8,5.0,0.6,4.4,3.7,1.4,0.8,2.9,1.9,0.489,0.399,0.796,0.572,0.617,0.309,0.174,1.3,12.4,9.6,0.017,0.12,0.069,117.8,114.3,3.5,101.5,0.145,2.7,116.5,112.8,3.7,0.316,3.5,3.1,0.4,2.5,93.78833333333333
1642845,VJ Edgecombe,1610612755,PHI,20.0,Regular Season,75,35.0,0.573,16.0,5.6,1.6,4.0,4.2,1.4,0.5,1.8,2.9,0.438,0.354,0.818,0.51,0.54,0.196,0.172,2.3,20.2,8.8,0.044,0.111,0.077,114.8,113.9,0.9,100.44,0.092,0.8,113.7,111.9,1.8,0.201,0.9,-2.1,3.0,21.1,152.55166666666668
1628973,Jalen Brunson,1610612752,NYK,29.0,Regular Season,74,35.0,0.676,26.0,3.3,0.4,2.9,6.8,0.8,0.1,2.4,2.3,0.467,0.369,0.841,0.533,0.58,0.296,0.307,2.87,21.7,7.5,0.012,0.083,0.047,120.2,114.1,6.1,98.25,0.135,4.8,118.6,112.8,5.7,0.304,6.1,6.9,-0.8,19.5,118.80666666666669
1630166,Deni Avdija,1610612757,POR,25.0,Playoffs,5,34.9,0.2,22.2,6.0,0.6,5.4,4.6,0.4,0.6,3.4,3.8,0.449,0.35,0.723,0.494,0.562,0.274,0.245,1.35,16.7,12.3,0.015,0.157,0.081,101.9,119.4,-17.4,99.07,0.116,-13.0,100.1,117.4,-17.3,0.285,-17.4,0.0,-17.4,116.7,3.7533333333333334
203999,Nikola Jokić,1610612743,DEN,31.0,Regular Season,65,34.8,0.662,27.7,12.9,3.0,9.9,10.7,1.4,0.8,3.7,2.7,0.569,0.38,0.831,0.618,0.67,0.289,0.458,2.87,30.6,10.7,0.089,0.27,0.185,126.1,115.3,10.8,102.59,0.213,8.5,125.0,114.7,10.3,0.296,10.8,-2.9,13.7,-5.5,152.55333333333334
201935,James Harden,1610612739,CLE,36.0,Regular Season,70,34.8,0.571,23.6,4.8,0.6,4.2,8.0,1.1,0.4,3.5,2.0,0.434,0.375,0.884,0.529,0.61,0.279,0.347,2.27,26.1,11.5,0.017,0.119,0.07,118.8,117.0,1.8,98.24,0.143,1.4,116.8,115.7,1.1,0.287,0.6,-1.2,1.8,22.5,108.98166666666668
1631094,Paolo Banchero,1610612753,ORL,23.0,Regular Season,72,34.7,0.528,22.2,8.4,1.2,7.2,5.2,0.7,0.6,3.1,2.0,0.459,0.305,0.775,0.496,0.566,0.274,0.235,1.68,18.6,11.0,0.034,0.204,0.119,114.0,114.1,-0.2,100.96,0.138,0.0,112.0,112.1,-0.1,0.278,-0.2,1.2,-1.4,-0.6,152.28666666666666
202699,Tobias Harris,1610612765,DET,33.0,Playoffs,14,34.6,0.5,18.1,7.2,1.1,6.1,1.6,1.5,0.8,1.1,2.6,0.425,0.292,0.825,0.47,0.523,0.228,0.078,1.53,8.2,5.4,0.034,0.171,0.104,112.3,110.6,1.6,94.77,0.121,0.7,109.4,108.8,0.5,0.231,1.6,5.8,-4.2,-20.5,24.018333333333334
203935,Marcus Smart,1610612747,LAL,32.0,Playoffs,10,34.5,0.4,12.9,3.5,1.0,2.5,5.1,2.4,1.0,3.5,3.1,0.394,0.34,0.791,0.48,0.547,0.194,0.226,1.46,25.0,17.2,0.032,0.073,0.053,107.8,112.7,-4.9,95.68,0.08,-2.6,108.0,110.9,-2.9,0.201,-4.9,-8.6,3.7,2.1,18.261666666666667
1630559,Austin Reaves,1610612747,LAL,28.0,Regular Season,51,34.5,0.706,23.3,4.7,0.6,4.1,5.5,1.1,0.4,3.0,2.2,0.49,0.36,0.871,0.567,0.641,0.258,0.237,1.85,20.9,11.3,0.02,0.117,0.071,117.3,112.3,5.0,100.41,0.137,3.6,116.5,111.5,5.0,0.267,5.0,-1.5,6.5,20.3,63.74666666666667
1631099,Keegan Murray,1610612758,SAC,25.0,Regular Season,23,34.5,0.217,14.0,5.7,1.4,4.3,1.7,1.0,1.6,1.2,1.8,0.42,0.277,0.776,0.472,0.499,0.182,0.07,1.41,9.8,7.0,0.039,0.122,0.079,107.6,118.4,-10.7,100.29,0.078,-7.1,106.2,115.0,-8.8,0.187,-10.7,-9.5,-1.2,9.5,37.18833333333333
1627759,Jaylen Brown,1610612738,BOS,29.0,Regular Season,71,34.4,0.662,28.7,6.9,1.1,5.8,5.1,1.0,0.4,3.6,2.7,0.477,0.347,0.795,0.522,0.573,0.351,0.251,1.41,15.2,10.8,0.032,0.155,0.095,119.5,113.0,6.5,97.73,0.152,4.5,116.8,111.4,5.4,0.358,6.5,10.6,-4.1,4.9,95.35666666666668
1628374,Lauri Markkanen,1610612762,UTA,29.0,Regular Season,42,34.3,0.405,26.7,6.9,2.0,4.9,2.1,1.0,0.5,1.5,1.8,0.477,0.355,0.896,0.548,0.608,0.269,0.101,1.41,8.4,5.9,0.054,0.134,0.094,113.6,115.2,-1.5,104.48,0.139,-1.3,112.1,115.4,-3.3,0.277,-1.5,-11.5,10.0,15.2,69.83166666666666
1628401,Derrick White,1610612738,BOS,31.0,Regular Season,77,34.1,0.675,16.5,4.4,1.1,3.3,5.4,1.1,1.3,1.7,1.5,0.394,0.327,0.902,0.489,0.529,0.216,0.221,3.09,23.8,7.7,0.032,0.09,0.061,119.3,108.0,11.3,96.35,0.109,7.8,117.5,107.1,10.5,0.221,11.3,1.7,9.6,-0.6,86.20333333333333
1630595,Cade Cunningham,1610612765,DET,24.0,Regular Season,64,33.9,0.734,23.9,5.5,0.9,4.7,9.9,1.4,0.8,3.7,3.1,0.461,0.342,0.812,0.513,0.564,0.296,0.43,2.69,28.6,10.7,0.025,0.132,0.079,120.4,109.0,11.4,100.94,0.159,8.1,117.9,107.6,10.3,0.302,11.4,5.0,6.4,15.2,105.745
1630183,Jaden McDaniels,1610612750,MIN,25.0,Playoffs,12,33.8,0.5,16.3,5.8,2.3,3.4,2.4,0.5,0.7,1.4,4.4,0.443,0.238,0.857,0.472,0.512,0.208,0.115,1.71,12.3,7.2,0.059,0.1,0.078,103.7,110.1,-6.4,100.66,0.079,-4.9,101.9,109.9,-8.1,0.214,-6.4,-1.1,-5.3,16.9,18.308333333333337
1627742,Brandon Ingram,1610612761,TOR,28.0,Regular Season,77,33.8,0.558,21.5,5.6,0.8,4.8,3.7,0.8,0.7,2.4,1.9,0.477,0.382,0.82,0.529,0.573,0.264,0.169,1.52,14.9,9.8,0.024,0.144,0.083,114.6,113.7,1.0,98.87,0.121,0.6,112.8,112.1,0.8,0.27,1.0,5.9,-4.9,8.8,103.75833333333334
1630170,Devin Vassell,1610612759,SAS,25.0,Playoffs,18,33.8,0.667,13.0,4.9,0.8,4.1,2.7,1.4,0.8,1.1,2.1,0.411,0.356,0.813,0.515,0.541,0.159,0.113,2.53,17.1,6.8,0.022,0.102,0.065,113.9,102.4,11.6,100.55,0.094,8.6,113.5,100.2,13.3,0.163,11.6,8.3,3.3,-15.0,31.133333333333333
1628976,Wendell Carter Jr.,1610612753,ORL,27.0,Playoffs,7,33.8,0.429,11.0,7.0,2.9,4.1,2.9,0.6,1.7,1.4,4.0,0.521,0.278,0.71,0.573,0.625,0.132,0.131,2.0,21.5,10.8,0.079,0.125,0.101,108.8,112.7,-3.9,96.43,0.089,-2.1,106.2,111.3,-5.1,0.133,-3.9,-8.8,4.9,41.7,9.005
1628384,OG Anunoby,1610612752,NYK,28.0,Playoffs,12,33.8,0.833,19.7,6.9,1.2,5.8,1.9,1.6,1.0,0.6,2.7,0.577,0.483,0.847,0.679,0.724,0.183,0.078,3.29,11.8,3.6,0.04,0.164,0.108,122.6,101.3,21.3,98.78,0.158,15.0,123.0,101.2,21.9,0.188,21.3,16.0,5.3,16.8,20.036666666666665
1643158,Andersson Garcia,1610612762,UTA,25.0,Regular Season,5,33.8,0.2,5.2,8.4,3.4,5.0,2.8,1.6,0.8,1.4,3.2,0.31,0.077,0.778,0.328,0.394,0.094,0.107,2.0,25.9,13.0,0.089,0.15,0.117,105.8,115.6,-9.8,103.68,0.052,-7.4,105.7,116.2,-10.4,0.096,-9.8,0.6,-10.4,-42.9,4.016666666666667
1630217,Desmond Bane,1610612753,ORL,27.0,Regular Season,82,33.6,0.549,20.1,4.1,1.2,2.9,4.1,1.0,0.5,2.0,3.1,0.484,0.391,0.908,0.553,0.607,0.224,0.19,2.06,18.4,8.9,0.034,0.084,0.059,113.6,111.5,2.2,102.2,0.111,1.6,112.4,110.8,1.6,0.233,2.2,-3.1,5.3,3.0,164.20833333333334
1642843,Cooper Flagg,1610612742,DAL,19.0,Regular Season,70,33.5,0.314,21.0,6.7,1.2,5.4,4.5,1.2,0.9,2.3,2.0,0.468,0.295,0.827,0.498,0.548,0.264,0.212,1.96,17.4,8.9,0.035,0.151,0.093,109.5,114.7,-5.2,102.96,0.128,-3.8,108.9,113.7,-4.8,0.271,-5.2,-4.9,-0.3,-9.3,152.31
1630567,Scottie Barnes,1610612761,TOR,24.0,Regular Season,80,33.5,0.563,18.1,7.5,1.9,5.6,5.9,1.4,1.5,2.6,2.6,0.507,0.304,0.815,0.537,0.577,0.226,0.255,2.26,24.5,10.9,0.055,0.166,0.11,114.6,110.0,4.6,101.0,0.139,3.3,113.8,109.6,4.2,0.233,4.6,-0.5,5.1,10.2,116.855
1642264,Stephon Castle,1610612759,SAS,21.0,Playoffs,18,33.5,0.667,19.2,4.9,1.4,3.5,6.7,1.0,0.4,3.7,3.8,0.481,0.363,0.818,0.543,0.609,0.246,0.31,1.82,25.6,14.1,0.043,0.091,0.069,113.4,105.3,8.2,99.86,0.122,5.3,112.8,103.4,9.4,0.25,8.2,15.9,-7.7,-14.8,29.098333333333333
1626164,Devin Booker,1610612756,PHX,29.0,Regular Season,64,33.5,0.578,26.1,3.9,0.8,3.1,6.0,0.8,0.3,3.1,2.6,0.456,0.33,0.873,0.507,0.585,0.307,0.293,1.92,19.3,10.1,0.021,0.091,0.055,115.9,112.0,3.9,100.72,0.142,3.1,114.2,110.5,3.7,0.316,3.9,-1.8,5.7,-4.0,103.51666666666668
1628378,Donovan Mitchell,1610612739,CLE,29.0,Regular Season,70,33.5,0.643,27.9,4.5,0.7,3.8,5.7,1.5,0.3,2.8,2.3,0.483,0.364,0.865,0.563,0.613,0.311,0.266,2.01,18.3,9.1,0.021,0.108,0.065,119.3,112.1,7.2,103.13,0.152,5.3,119.2,112.0,7.2,0.321,7.2,-0.4,7.6,20.3,95.86166666666666
